trial,primeCorrect,primeTime,primeDepth,stimDepth,diopters,nearToFar,direction,size,intensity,requestedLatency,actualLatency,responseTime,correct,caseLabel,caseTrial,trialsAtStep,stepCorrect,expected,w,direction,stepsize,stepChange
362,True,862.3363896000374,800.0,33.0,3,False,up,0.25,24,0.384,862.3363461999543,790.2465926000295,False,far_3,75,5,2,3.125,2,up,2,0
363,True,790.2465412999591,800.0,33.0,3,False,up,0.25,24,0.384,790.2465877000359,864.8066049999616,True,far_3,76,6,3,3.75,2,up,2,0
364,True,864.8066519000276,800.0,33.0,3,False,up,0.25,24,0.384,864.8066083999583,794.5535619000293,False,far_3,77,7,3,4.375,2,up,2,0
365,True,794.5535102999711,800.0,33.0,3,False,up,0.25,24,0.384,794.5535570000357,868.4346467999712,False,far_3,78,8,3,5.0,2,up,2,0
366,True,868.4346941000258,800.0,33.0,3,False,up,0.25,24,0.384,868.4346502999542,802.6470190000255,True,far_3,79,9,4,5.625,2,up,2,1
367,True,802.6469673999673,800.0,33.0,3,False,up,0.25,24,0.384,802.6470142000326,875.3858670999616,False,far_3,80,10,4,6.25,2,up,2,1
368,True,875.3859144000307,800.0,33.0,3,False,up,0.25,25,0.4,875.3858705999592,806.4748730000283,True,far_3,81,1,1,0.625,2,up,2,0
369,True,806.4748215999571,800.0,33.0,3,False,up,0.25,25,0.4,806.4748683000362,881.4145880999713,True,far_3,82,2,2,1.25,2,up,2,0
370,True,881.4146351000381,800.0,33.0,3,False,up,0.25,25,0.4,881.4145913999528,810.2736921000178,True,far_3,83,3,3,1.875,2,up,2,0
371,True,810.2736405999603,800.0,33.0,3,False,up,0.25,25,0.4,810.273687500041,884.8721935999783,False,far_3,84,4,3,2.5,2,up,2,0
372,True,884.8722408000322,800.0,33.0,3,False,up,0.25,25,0.4,884.8721968999453,814.536271000019,True,far_3,85,5,4,3.125,2,up,2,0
373,True,814.536218899957,800.0,33.0,3,False,up,0.25,25,0.4,814.5362662000553,888.1341654999705,False,far_3,86,6,4,3.75,2,up,2,0
374,True,888.1342132000427,800.0,33.0,3,False,up,0.25,25,0.4,888.134168999939,818.610653700016,False,far_3,87,7,4,4.375,2,up,2,0
375,True,818.6106016999547,800.0,33.0,3,False,up,0.25,25,0.4,818.6106489000522,892.7188070999837,False,far_3,88,8,4,5.0,2,up,2,0
376,True,892.718854500039,800.0,33.0,3,False,up,0.25,25,0.4,892.7188104999368,822.8659590000025,False,far_3,89,9,4,5.625,2,up,2,1
377,True,822.865906899955,800.0,33.0,3,False,up,0.25,25,0.4,822.865953900051,895.1045814999961,True,far_3,90,10,5,6.25,2,up,2,1
378,True,895.10462930004,800.0,33.0,3,False,up,0.25,25,0.4,895.104585199937,829.0179247999913,False,far_3,91,11,5,6.875,2,up,2,1
379,True,829.0178726999584,800.0,33.0,3,False,up,0.25,25,0.4,829.0179196000536,899.5518018000002,False,far_3,92,12,5,7.5,2,up,2,1
380,True,899.5518388000346,800.0,33.0,3,False,up,0.25,26,0.41600000000000004,899.5518055999419,831.6637816000002,True,far_3,93,1,1,0.625,2,up,2,0
381,True,831.6637401999615,800.0,33.0,3,False,up,0.25,26,0.41600000000000004,831.6637765000487,902.352674099995,True,far_3,94,2,2,1.25,2,up,2,0
382,True,902.3527112000302,800.0,33.0,3,False,up,0.25,26,0.41600000000000004,902.3526778999512,836.9895995999977,True,far_3,95,3,3,1.875,2,up,2,0
383,True,836.989557799956,800.0,33.0,3,False,up,0.25,26,0.41600000000000004,836.9895945000462,907.1488420999958,False,far_3,96,4,3,2.5,2,up,2,0
384,True,907.1488797000347,800.0,33.0,3,False,up,0.25,26,0.41600000000000004,907.148845899952,865.1382975000015,False,far_3,97,5,3,3.125,2,up,2,0
385,False,865.1382552999567,800.0,33.0,3,False,up,0.25,26,0.41600000000000004,865.1382924000354,915.3292811999854,True,far_3,98,6,4,3.75,2,up,2,0
386,True,915.3293189000397,800.0,33.0,3,False,up,0.25,26,0.41600000000000004,915.3292848999554,872.0918785000104,True,far_3,98,6,4,3.75,2,up,2,0
387,True,872.0918358999479,800.0,33.0,3,False,up,0.25,26,0.41600000000000004,872.091873500045,918.1157350999856,False,far_3,99,7,4,4.375,2,up,2,0
388,True,918.1157728000398,800.0,33.0,3,False,up,0.25,26,0.41600000000000004,918.115738599954,876.7074120000034,True,far_3,100,8,5,5.0,2,up,2,0
