trial,primeIter,primeCorrect,primeTime,primeDepth,stimDepth,extraDepth,driveFrames,nearToFar,diopters,direction,size,intensity,extraLatency,mainLatency,totalLatency,responseTime,correct,caseLabel,caseTrial,trialsAtStep,stepCorrect,expected,w,direction,stepsize,stepChange
49,2,True,2.3015740999253467,800.0,50.0,33.0,0,False,2,up,0.16666666666666666,36,0,0.6201385000022128,0.6201385000022128,0.3608668999513611,True,near-000,5,2,2,1.25,1,up,8,0
50,2,True,3.778989000013098,800.0,50.0,50.0,8,False,2,up,0.16666666666666666,20,0.14292370004113764,0.37345579999964684,0.5163795000407845,0.6321503000799567,True,grating-circ,5,1,1,0.625,0.5,up,8,0
51,3,True,0.9357815999537706,800.0,50.0,50.0,8,False,2,up,0.16666666666666666,20,0.1468180000083521,0.3751752000534907,0.5219932000618428,0.7001521000638604,True,grating-circ,6,2,2,1.25,1,up,8,0
52,2,True,2.4994409000501037,800.0,33.0,50.0,0,False,3,up,0.16666666666666666,36,0,0.6847919001011178,0.6847919001011178,0.8488347999518737,True,near-rnd3,6,3,2,1.875,1,up,8,0
53,1,True,1.499962400062941,800.0,50.0,33.0,0,False,2,up,0.16666666666666666,36,0,0.5928189000114799,0.5928189000114799,0.7113683000206947,True,near-000,6,3,3,1.875,1,up,8,0
54,2,True,1.3944006999954581,800.0,800.0,50.0,0,False,0,up,0.16666666666666666,8,0,0.15093020000495017,0.15093020000495017,2.1132364000659436,True,near-rndm,6,1,1,0.625,0.5,up,8,0
55,1,True,4.676113399909809,800.0,50.0,33.0,8,False,2,up,0.16666666666666666,20,0.13924269995186478,0.3513224000344053,0.49056509998627007,0.6789566000225022,True,orig-stim,6,2,2,1.25,1,up,8,0
56,2,True,1.1029281000373885,800.0,100.0,50.0,0,False,1,up,0.16666666666666666,8,0,0.16753129998687655,0.16753129998687655,1.1271844999864697,False,near-rnd2,6,1,0,0.625,0.5,up,8,0
57,4,True,1.014962000073865,800.0,50.0,800.0,8,False,2,up,0.16666666666666666,8,0.147372999927029,0.19681260001379997,0.344185599940829,1.0692137000150979,False,radial-check,6,1,0,0.625,0.5,up,8,0
58,1,True,1.5148335000267252,800.0,50.0,800.0,8,False,2,up,0.16666666666666666,8,0.1379078000318259,0.16199839999899268,0.2999062000308186,3.0413861999986693,False,radial-star,6,1,0,0.625,0.5,up,8,0
59,1,True,1.8943601000355557,800.0,50.0,800.0,8,False,2,up,0.16666666666666666,20,0.13578370003961027,0.5392992000561208,0.675082900095731,0.6941627999767661,True,radial-anulus,6,2,2,1.25,1,up,8,0
60,2,True,1.2030430999584496,800.0,50.0,100.0,8,False,2,up,0.16666666666666666,8,0.1405879999510944,0.17904889991041273,0.3196368998615071,1.5104083999758586,False,grating-gauss,6,1,0,0.625,0.5,up,8,0
61,2,True,1.0859242000151426,800.0,33.0,50.0,0,False,3,up,0.16666666666666666,36,0,0.6014587000245228,0.6014587000245228,0.8416999999899417,False,near-rnd3,7,4,2,2.5,1,up,8,0
62,2,True,1.5450112000107765,800.0,50.0,50.0,8,False,2,up,0.16666666666666666,20,0.1517574000172317,0.36354089993983507,0.5152982999570668,0.5497089000418782,True,grating-circ,7,3,3,1.875,1,up,8,0
63,4,True,1.3135853999992833,800.0,50.0,800.0,8,False,2,up,0.16666666666666666,20,0.1496665000449866,0.7805475000059232,0.9302140000509098,0.42470940004568547,True,radial-anulus,7,3,3,1.875,1,up,8,0
64,1,True,3.734013899927959,800.0,50.0,100.0,8,False,2,up,0.16666666666666666,8,0.1340842000208795,0.61918959999457,0.7532738000154495,0.3616099999053404,True,grating-gauss,7,2,1,1.25,1,up,8,0
65,4,True,1.1584118999307975,800.0,100.0,50.0,0,False,1,up,0.16666666666666666,8,0,0.17618169996421784,0.17618169996421784,0.8456786000169814,False,near-rnd2,7,2,0,1.25,1,up,8,0
66,1,True,1.907875300035812,800.0,50.0,800.0,8,False,2,up,0.16666666666666666,8,0.13866920000873506,0.1574009999167174,0.29607019992545247,0.8631444000639021,True,radial-star,7,2,1,1.25,1,up,8,0
67,1,True,1.5094897000817582,800.0,800.0,50.0,0,False,0,up,0.16666666666666666,8,0,0.14129149995278567,0.14129149995278567,1.1262937999563292,False,near-rndm,7,2,1,1.25,1,up,8,0
68,4,True,0.8913215999491513,800.0,50.0,33.0,8,False,2,up,0.16666666666666666,20,0.16126790002454072,0.3805302999680862,0.5417981999926269,0.5363016999326646,True,orig-stim,7,3,3,1.875,1,up,8,0
69,1,True,4.1500920000253245,800.0,50.0,33.0,0,False,2,down,0.16666666666666666,32,0,0.5326654000673443,0.5326654000673443,0.8389578000642359,False,near-000,7,1,0,0.625,1,down,4,0
70,1,True,1.0454476999584585,800.0,50.0,800.0,8,False,2,up,0.16666666666666666,8,0.13365780003368855,0.5903642999473959,0.7240220999810845,0.3321248999563977,True,radial-check,7,2,1,1.25,1,up,8,0
71,4,True,1.521616299985908,800.0,50.0,100.0,8,False,2,up,0.16666666666666666,8,0.16456960001960397,0.1983425000216812,0.36291210004128516,1.1584806999890134,False,grating-gauss,8,3,1,1.875,1,up,8,0
72,1,True,1.9386838999344036,800.0,800.0,50.0,0,False,0,up,0.16666666666666666,8,0,0.1460870000300929,0.1460870000300929,0.9627542999805883,False,near-rndm,8,3,1,1.875,1,up,8,0
73,4,True,2.997130500036292,800.0,50.0,800.0,8,False,2,down,0.16666666666666666,16,0.1546747999964282,0.3077685000607744,0.4624433000572026,0.6263804000336677,True,radial-anulus,8,1,1,0.625,1,down,4,0
74,2,True,2.0154933999292552,800.0,50.0,33.0,0,False,2,down,0.16666666666666666,32,0,0.5454669999890029,0.5454669999890029,1.2627063000109047,True,near-000,8,2,1,1.25,1,down,4,0
75,2,True,1.7860654999967664,800.0,33.0,50.0,0,False,3,up,0.16666666666666666,36,0,0.5952095999382436,0.5952095999382436,0.6344892999622971,True,near-rnd3,8,5,3,3.125,1,up,8,0
76,1,True,1.9724707000423223,800.0,50.0,33.0,8,False,2,down,0.16666666666666666,16,0.13598979997914284,0.28522189997602254,0.4212116999551654,0.8237416000338271,False,orig-stim,8,1,0,0.625,1,down,4,0
77,1,True,2.153664299985394,800.0,50.0,800.0,8,False,2,up,0.16666666666666666,8,0.46575770003255457,0.15573110000696033,0.6214888000395149,0.7038339000428095,True,radial-star,8,3,2,1.875,1,up,8,0
78,4,True,1.2574462000047788,800.0,50.0,50.0,8,False,2,down,0.16666666666666666,16,0.1515903000254184,0.32463259994983673,0.47622289997525513,0.693368999985978,True,grating-circ,8,1,1,0.625,1,down,4,0
79,1,True,1.6685064999619499,800.0,100.0,50.0,0,False,1,up,0.16666666666666666,16,0,0.2838229000335559,0.2838229000335559,1.033574500004761,False,near-rnd2,8,1,0,0.625,1,up,8,0
80,1,True,1.1361785000190139,800.0,50.0,800.0,8,False,2,up,0.16666666666666666,8,0.1410624000709504,0.15894840005785227,0.30001080012880266,0.6711819999618456,True,radial-check,8,3,2,1.875,1,up,8,0
81,1,True,3.052781300037168,800.0,50.0,33.0,0,False,2,down,0.16666666666666666,32,0,0.5295678999973461,0.5295678999973461,0.5157451999839395,True,near-000,9,3,2,1.875,1,down,4,0
82,1,True,1.369799500098452,800.0,50.0,800.0,8,False,2,down,0.16666666666666666,16,0.13826129992958158,0.28021400002762675,0.41847529995720834,0.6273169000633061,True,radial-anulus,9,2,2,1.25,1,down,4,0
83,4,True,1.2342892000451684,800.0,33.0,50.0,0,False,3,up,0.16666666666666666,36,0,0.6112281000241637,0.6112281000241637,0.6096245999215171,True,near-rnd3,9,6,4,3.75,1,up,8,0
84,3,True,3.649350899970159,800.0,50.0,33.0,8,False,2,down,0.16666666666666666,16,0.1484861000208184,0.3062404999509454,0.4547265999717638,0.617541000014171,False,orig-stim,9,2,0,1.25,1,down,4,0
85,1,True,2.679827500018291,800.0,800.0,50.0,0,False,0,up,0.16666666666666666,8,0,0.14368579990696162,0.14368579990696162,0.875125200022012,False,near-rndm,9,4,1,2.5,1,up,8,0
86,4,True,1.5175929000834003,800.0,50.0,800.0,8,False,2,up,0.16666666666666666,8,0.15985319996252656,0.19050399994011968,0.35035719990264624,0.9924055999144912,False,radial-check,9,4,2,2.5,1,up,8,0
87,4,True,1.805556100094691,800.0,50.0,100.0,8,False,2,up,0.16666666666666666,8,0.15023090003523976,0.19974310009274632,0.3499740001279861,0.9246071999659762,False,grating-gauss,9,4,1,2.5,1,up,8,0
88,1,True,2.1502176999347284,800.0,100.0,50.0,0,False,1,up,0.16666666666666666,16,0,0.27757650008425117,0.27757650008425117,0.7829130000900477,False,near-rnd2,9,2,0,1.25,1,up,8,0
89,2,True,1.7220455999486148,800.0,50.0,50.0,8,False,2,down,0.16666666666666666,16,0.15195239998865873,0.30541490006726235,0.4573673000559211,0.8679545000195503,False,grating-circ,9,2,1,1.25,1,down,4,0
90,2,True,2.4150265000062063,800.0,50.0,800.0,8,False,2,up,0.16666666666666666,8,0.1469759999308735,0.18108590005431324,0.32806189998518676,1.973314799950458,True,radial-star,9,4,3,2.5,1,up,8,0
91,2,True,1.4188012999948114,800.0,50.0,100.0,8,False,2,up,0.16666666666666666,16,0.31718700006604195,0.305143199977465,0.6223302000435069,0.35069560003466904,True,grating-gauss,10,1,1,0.625,1,up,8,0
92,1,True,3.567684100009501,800.0,100.0,50.0,0,False,1,up,0.16666666666666666,24,0,0.7741592000238597,0.7741592000238597,0.19738400005735457,True,near-rnd2,10,1,1,0.625,1,up,8,0
93,1,True,2.0367258000187576,800.0,50.0,33.0,8,False,2,up,0.16666666666666666,18,0.1408183000748977,0.3206827000249177,0.46150100009981543,0.5828174999915063,True,orig-stim,10,1,1,0.625,1,up,2,0
94,4,True,2.5797287001041695,800.0,800.0,50.0,0,False,0,up,0.16666666666666666,16,0,0.29195050010457635,0.29195050010457635,0.713451600051485,True,near-rndm,10,1,1,0.625,1,up,8,0
95,2,True,1.8085731000173837,800.0,50.0,50.0,8,False,2,down,0.16666666666666666,16,0.1511739999987185,0.3092913000145927,0.4604653000133112,0.73593660001643,True,grating-circ,10,3,2,1.875,1,down,4,0
96,4,True,1.0568815999431536,800.0,33.0,50.0,0,False,3,up,0.16666666666666666,36,0,0.6146465999772772,0.6146465999772772,0.6220144000835717,False,near-rnd3,10,7,4,4.375,1,up,8,0
97,2,True,3.814823399996385,800.0,50.0,800.0,8,False,2,up,0.16666666666666666,8,0.14752870006486773,0.1791276999283582,0.32665639999322593,0.8777562000323087,False,radial-check,10,5,2,3.125,1,up,8,0
98,2,True,1.1462505999952555,800.0,50.0,800.0,8,False,2,up,0.16666666666666666,8,0.14769050001632422,0.1841370000038296,0.3318275000201538,0.853888800018467,False,radial-star,10,5,3,3.125,1,up,8,0
99,4,True,1.2435719000641257,800.0,50.0,33.0,0,False,2,down,0.16666666666666666,32,0,0.5720061999745667,0.5720061999745667,0.6562739999499172,True,near-000,10,4,3,2.5,1,down,4,0
100,1,True,1.3338753000134602,800.0,50.0,800.0,8,False,2,down,0.16666666666666666,16,0.13876610004808754,0.28603339998517185,0.4247995000332594,0.8962265000445768,False,radial-anulus,10,3,2,1.875,1,down,4,0
101,2,True,1.2147836999502033,800.0,33.0,50.0,0,False,3,up,0.16666666666666666,36,0,0.5963027999969199,0.5963027999969199,0.6126433999743313,False,near-rnd3,11,8,4,5.0,1,up,8,0
102,1,True,5.070543900015764,800.0,50.0,800.0,8,False,2,up,0.16666666666666666,16,0.13770600000862032,0.2920315000228584,0.4297375000314787,0.8123979000374675,False,radial-check,11,1,0,0.625,1,up,8,0
103,4,True,2.02458970004227,800.0,50.0,800.0,8,False,2,down,0.16666666666666666,16,0.15115779999177903,0.3081657000584528,0.4593235000502318,0.5769293999765068,True,radial-anulus,11,4,3,2.5,1,down,4,0
104,1,True,2.615851999958977,800.0,800.0,50.0,0,False,0,up,0.16666666666666666,16,0,0.27546809997875243,0.27546809997875243,1.2990420999703929,True,near-rndm,11,2,2,1.25,1,up,8,0
105,3,True,0.9581331999506801,800.0,50.0,33.0,8,False,2,up,0.16666666666666666,18,0.14996820001397282,0.34953779994975775,0.4995059999637306,0.9146944000385702,False,orig-stim,11,2,1,1.25,2,up,2,0
106,2,True,1.2090993999736384,800.0,50.0,33.0,0,False,2,down,0.16666666666666666,32,0,0.5498979000840336,0.5498979000840336,0.632087100064382,False,near-000,11,5,3,3.125,1,down,4,0
107,2,True,1.7186678999569267,800.0,50.0,50.0,8,False,2,down,0.16666666666666666,16,0.14496150007471442,0.30199059995356947,0.4469521000282839,0.8357353999745101,False,grating-circ,11,4,2,2.5,1,down,4,0
108,1,True,2.2140843000961468,800.0,100.0,50.0,0,False,1,up,0.16666666666666666,24,0,0.406708599999547,0.406708599999547,0.7202859000535682,True,near-rnd2,11,2,2,1.25,1,up,8,0
109,2,True,1.1633941000327468,800.0,50.0,800.0,8,False,2,up,0.16666666666666666,8,0.15249769994989038,0.1766515999333933,0.3291492998832837,0.8196138000348583,False,radial-star,11,6,3,3.75,1,up,8,0
110,2,True,1.8729641999816522,800.0,50.0,100.0,8,False,2,up,0.16666666666666666,16,0.14892379997763783,0.7633993000490591,0.9123231000266969,0.41647039994131774,True,grating-gauss,11,2,2,1.25,1,up,8,0
111,2,True,1.4594587999163195,800.0,50.0,33.0,8,False,2,up,0.16666666666666666,18,0.6388463999610394,0.3362940000370145,0.9751403999980539,0.6942316999193281,True,orig-stim,12,3,2,1.875,2,up,2,0
112,2,True,1.4109993999591097,800.0,50.0,33.0,0,False,2,down,0.16666666666666666,32,0,0.554286599974148,0.554286599974148,0.4977105000289157,True,near-000,12,6,4,3.75,1,down,4,0
113,3,True,4.590579300071113,800.0,100.0,50.0,0,False,1,up,0.16666666666666666,24,0,0.43267820007167757,0.43267820007167757,0.6353839000221342,True,near-rnd2,12,3,3,1.875,1,up,8,0
114,2,True,17.551171600003727,800.0,50.0,800.0,8,False,2,up,0.16666666666666666,16,0.14390889997594059,0.30958429991733283,0.4534931998932734,0.6323495999677107,True,radial-check,12,2,1,1.25,1,up,8,0
115,1,True,2.656469500041567,800.0,50.0,100.0,8,False,2,up,0.16666666666666666,16,0.4624449999537319,0.28262099996209145,0.7450659999158233,0.34778430010192096,True,grating-gauss,12,3,3,1.875,1,up,8,0
116,2,True,1.261580300051719,800.0,800.0,50.0,0,False,0,up,0.16666666666666666,16,0,0.28283240005839616,0.28283240005839616,0.6697735000634566,True,near-rndm,12,3,3,1.875,1,up,8,0
117,3,True,1.3455630999524146,800.0,50.0,50.0,8,False,2,down,0.16666666666666666,16,0.15448950009886175,0.318183199968189,0.47267270006705076,0.8617938000243157,True,grating-circ,12,5,3,3.125,1,down,4,0
118,2,True,1.1704033999703825,800.0,33.0,50.0,0,False,3,up,0.16666666666666666,36,0,0.5948775000870228,0.5948775000870228,1.2887427000096068,True,near-rnd3,12,9,5,5.625,1,up,8,1
119,2,True,1.7656933999387547,800.0,50.0,800.0,8,False,2,up,0.16666666666666666,8,0.1436428000451997,0.17568430001847446,0.31932710006367415,0.7134960000403225,False,radial-star,12,7,3,4.375,1,up,8,0
120,1,True,1.2673578999238089,800.0,50.0,800.0,8,False,2,down,0.16666666666666666,16,0.13647000002674758,0.6268217000178993,0.7632917000446469,0.35338439990300685,True,radial-anulus,12,5,4,3.125,1,down,4,0
121,2,True,2.096465800073929,800.0,100.0,50.0,0,False,1,down,0.16666666666666666,20,0,0.3676249000709504,0.3676249000709504,0.9605293000349775,False,near-rnd2,13,1,0,0.625,1,down,4,0
122,3,True,1.4341245000250638,800.0,33.0,50.0,0,False,3,up,0.16666666666666666,36,0,0.6050350998993963,0.6050350998993963,0.703237000037916,False,near-rnd3,13,10,5,6.25,1,up,8,1
123,2,True,1.294251999934204,800.0,800.0,50.0,0,False,0,down,0.16666666666666666,12,0,0.21364039997570217,0.21364039997570217,0.6614927001064643,True,near-rndm,13,1,1,0.625,1,down,4,0
124,1,True,1.5128806000575423,800.0,50.0,33.0,0,False,2,down,0.16666666666666666,32,0,0.529360800050199,0.529360800050199,0.6832056000130251,False,near-000,13,7,4,4.375,1,down,4,0
125,2,True,0.8566060999874026,800.0,50.0,800.0,8,False,2,up,0.16666666666666666,16,0.14811230008490384,0.3051347000291571,0.45324700011406094,0.4929639999754727,True,radial-star,13,1,1,0.625,1,up,8,0
126,2,True,1.448223099927418,800.0,50.0,800.0,8,False,2,down,0.16666666666666666,16,0.15424249996431172,0.30531169997993857,0.4595541999442503,0.6245042999507859,True,radial-anulus,13,6,5,3.75,1,down,4,0
127,1,True,3.89290279999841,800.0,50.0,100.0,8,False,2,down,0.16666666666666666,12,0.13804579991847277,0.22354959999211133,0.3615953999105841,0.612681100028567,True,grating-gauss,13,1,1,0.625,1,down,4,0
