trial,primeCorrect,primeTime,primeDepth,stimDepth,extraDepth,driveFrames,nearToFar,diopters,direction,size,intensity,extraLatency,mainLatency,totalLatency,responseTime,correct,caseLabel,caseTrial,trialsAtStep,stepCorrect,expected,w,direction,stepsize,stepChange
115,True,1.806234100018628,800.0,100.0,50.0,0,False,1,down,0.25,4,0,0.11309840000467375,0.11309840000467375,1.2531950999982655,True,near-rnd2,16,2,2,1.25,2,down,2,0
116,True,2.331973000022117,800.0,50.0,33.0,10,False,2,down,0.25,8,0.17073740001069382,0.17813469999236986,0.3488721000030637,0.8972475999908056,False,near-160,17,2,1,1.25,2,down,2,0
117,True,1.4187868000008166,800.0,50.0,33.0,15,False,2,down,0.25,0,0.24644610000541434,0.04432080002152361,0.29076690002693795,1.5836362999980338,False,near-240,16,2,0,1.25,1,down,4,0
118,True,0.9481746999954339,800.0,800.0,50.0,0,False,0,down,0.25,0,0,0.026834200019948184,0.026834200019948184,1.0541840999794658,False,near-rndm,16,8,4,5.0,1,down,8,0
119,True,1.7679823999933433,800.0,50.0,33.0,5,False,2,up,0.25,8,0.09330279999994673,0.1731951999827288,0.26649799998267554,0.6589762000076007,True,near-080,17,2,1,1.25,1,up,4,0
120,True,2.3637847999925725,800.0,800.0,50.0,0,False,0,down,0.25,0,0,0.02484190001268871,0.02484190001268871,0.9115968999976758,True,near-rndm,17,9,5,5.625,1,down,8,1
121,True,2.4780162000097334,800.0,50.0,33.0,10,False,2,down,0.25,8,0.17045999999390915,0.17919069997151382,0.349650699965423,0.9885737000149675,True,near-160,18,3,2,1.875,2,down,2,0
122,True,2.3041917999798898,800.0,50.0,33.0,5,False,2,up,0.25,8,0.09126659997855313,0.17201680000289343,0.26328339998144656,0.6815193000074942,True,near-080,18,3,2,1.875,1,up,4,0
123,True,1.6946415999846067,800.0,50.0,33.0,0,False,2,up,0.25,28,0,0.4858574999962002,0.4858574999962002,0.46620379999512807,True,near-000,18,2,2,1.25,1,up,4,0
124,True,2.2127638999954797,800.0,100.0,50.0,0,False,1,down,0.25,4,0,0.10911660001147538,0.10911660001147538,0.8851261000090744,False,near-rnd2,17,3,2,1.875,2,down,2,0
