trial,primeCorrect,primeTime,primeDepth,stimDepth,diopters,nearToFar,direction,size,intensity,requestedLatency,actualLatency,responseTime,correct,caseLabel,caseTrial,trialsAtStep,stepCorrect,expected,w,direction,stepsize,stepChange
80,True,1.9949502998497337,33.0,100.0,800.0,0,True,2,down,0.25,64,0,1.0598941999487579,0,0.47879189997911453,True,far-000,16,6,4,4.5,1,down,8,0
81,True,1.5711986999958754,33.0,50.0,100.0,0,True,1,up,0.25,80,0,1.3019920999649912,0,0.39683680003508925,False,far-rndm,17,2,0,1.5,1.0,up,16,0
82,True,2.299075499875471,33.0,50.0,100.0,0,True,1,up,0.25,80,0,1.3068417001049966,0,0.2252253000624478,True,far-rnd2,17,7,5,5.25,0.5,up,16,0
83,True,4.629412499954924,33.0,100.0,800.0,10,True,2,up,0.25,52,0.17301329993642867,0.87801230000332,10.173013299936429,504.7348239000421,False,far-160,14,3,2,2.25,1,up,8,0
84,True,2.4997894999105483,33.0,100.0,800.0,5,True,2,up,0.25,76,0.09142169984988868,1.2634360999800265,5.091421699849889,509.0086762001738,False,far-080,17,7,4,5.25,1,up,8,0
85,True,3.6085310999769717,33.0,100.0,800.0,0,True,2,down,0.25,64,0,1.0622733999043703,0,0.5279393999371678,True,far-000,17,7,5,5.25,1,down,8,0
86,True,1.881521200062707,33.0,100.0,800.0,10,True,2,up,0.25,52,0.16956420009955764,0.880365899996832,10.169564200099558,517.5893212000374,True,far-160,15,4,3,3.0,1,up,8,0
87,True,4.178672299953178,33.0,33.0,100.0,0,False,0,up,0.25,80,0,1.2929207000415772,0,0.6181824998930097,False,far-rndm,18,1,0,0.75,1.0,up,16,0
88,True,8.094650899991393,33.0,100.0,800.0,0,True,2,down,0.25,64,0,1.060544400010258,0,0.3543528998270631,True,far-000,18,8,6,6.0,1,down,8,0
89,True,4.0664989000651985,33.0,100.0,800.0,5,True,2,up,0.25,80,0.17489979998208582,1.3287615000735968,5.174899799982086,539.2334326000419,True,far-080,18,1,1,0.75,1,up,16,0
