trial,primeCorrect,primeTime,primeDepth,stimDepth,extraDepth,driveFrames,nearToFar,diopters,direction,size,intensity,extraLatency,mainLatency,totalLatency,responseTime,correct,caseLabel,caseTrial,trialsAtStep,stepCorrect,expected,w,direction,stepsize,stepChange
288,True,2.284675399999742,800.0,800.0,50.0,0,False,0,down,0.25,6,0,0.1229895999999826,0.1229895999999826,0.7920638000000508,True,near-rndm,31,7,6,4.375,2,down,1,0
289,True,4.225898700000016,800.0,50.0,33.0,5,False,2,down,0.25,32,0.08856530000002749,0.5565201999997953,0.6450854999998228,0.528008900000259,False,near-080,31,15,10,9.375,2,down,2,1
290,True,1.6588596999999936,800.0,50.0,33.0,10,False,2,down,0.25,17,0.1727629000001798,0.304457100000036,0.4772200000002158,0.9027139999998326,False,near-160,31,4,1,2.5,2,down,1,0
291,False,3.9724943999999596,800.0,100.0,50.0,0,False,1,down,0.25,20,0,0.3611297000002196,0.3611297000002196,0.4113091999997778,True,near-rnd2,30,4,4,2.5,2,down,2,0
292,False,2.798606800000016,800.0,33.0,50.0,0,False,3,up,0.25,30,0,0.5029412000003504,0.5029412000003504,9.096553999999742,False,near-rnd3,37,2,1,1.25,1,up,4,0
293,False,2.911587000000054,800.0,50.0,33.0,0,False,2,down,0.25,20,0,0.3574953000002097,0.3574953000002097,0.4681727000001956,False,near-000,30,9,5,5.625,2,down,2,1
294,True,2.7354733999995915,800.0,50.0,33.0,15,False,2,up,0.25,14,0.25012809999998353,0.2586443000000145,0.508772399999998,0.3611799999998766,True,near-240,33,8,4,5.0,2,up,2,0
295,True,1.912062600000354,800.0,33.0,50.0,0,False,3,up,0.25,30,0,0.4993586000000505,0.4993586000000505,0.19891120000011142,True,near-rnd3,37,2,2,1.25,1,up,4,0
296,True,2.035979199999929,800.0,50.0,33.0,5,False,2,down,0.25,32,0.09081109999988257,0.5516894999996111,0.6425005999994937,0.6224301000002015,False,near-080,32,16,10,10.0,2,down,2,1
297,False,24.69487289999961,800.0,50.0,33.0,0,False,2,down,0.25,20,0,0.36206529999981285,0.36206529999981285,1.1530754999998862,True,near-000,30,9,6,5.625,2,down,2,1
298,True,1.7694022000000587,800.0,100.0,50.0,0,False,1,down,0.25,20,0,0.4130094000001918,0.4130094000001918,0.5262717000000521,True,near-rnd2,30,4,4,2.5,2,down,2,0
299,False,2.33848560000024,800.0,50.0,33.0,15,False,2,up,0.25,14,0.24626230000012583,0.2736697999998796,0.5199321000000054,0.7016365999998015,False,near-240,34,9,4,5.625,2,up,2,1
300,False,2.8489119999999275,800.0,50.0,33.0,10,False,2,down,0.25,17,0.17222949999995762,0.31383210000012696,0.4860616000000846,0.5408791999998357,True,near-160,32,5,2,3.125,2,down,1,0
301,True,3.603870399999778,800.0,800.0,50.0,0,False,0,down,0.25,6,0,0.12862160000031508,0.12862160000031508,0.6127599000001283,True,near-rndm,32,8,7,5.0,2,down,1,0
302,True,2.7549991999999293,800.0,50.0,33.0,5,False,2,down,0.25,32,0.0874573999999484,0.560881800000061,0.6483392000000094,0.47891660000004777,True,near-080,33,17,11,10.625,2,down,2,2
303,True,1.8299207000000024,800.0,800.0,50.0,0,False,0,down,0.25,6,0,0.13012750000007145,0.13012750000007145,0.6423940999998194,True,near-rndm,33,9,8,5.625,2,down,1,1
304,True,4.692133799999738,800.0,33.0,50.0,0,False,3,up,0.25,30,0,0.5001293999998779,0.5001293999998779,0.5244142000001375,False,near-rnd3,38,3,2,1.875,1,up,4,0
305,True,3.9033558999999514,800.0,50.0,33.0,15,False,2,up,0.25,14,0.2521948999997221,0.26799579999988055,0.5201906999996027,0.5752982999997585,False,near-240,34,9,4,5.625,2,up,2,1
306,False,1.552121900000202,800.0,50.0,33.0,10,False,2,down,0.25,17,0.1680765999999494,0.32256649999999354,0.49064309999994293,0.6001693000002888,False,near-160,32,5,1,3.125,2,down,1,0
307,True,1.1991656000000148,800.0,100.0,50.0,0,False,1,down,0.25,20,0,0.3657914999998866,0.3657914999998866,0.3440195999996831,True,near-rnd2,31,5,5,3.125,2,down,2,0
308,True,3.7393337000003157,800.0,50.0,33.0,0,False,2,down,0.25,20,0,0.3608490999999958,0.3608490999999958,0.6985724999999547,False,near-000,30,9,5,5.625,2,down,2,1
309,True,1.580835599999773,800.0,800.0,50.0,0,False,0,down,0.25,5,0,0.11234310000008918,0.11234310000008918,1.0251760000001013,False,near-rndm,34,1,0,0.625,2,down,1,0
